Order Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Quantity,Discount,Profit,Discount_Category,Sales_Original,Sales_Log
2014-05-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Supplies,2.0,0.0,0.1512,No Discount,5.04,1.7984040119467235
2014-05-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Appliances,1.0,0.0,56.2032,No Discount,208.16,5.34309950931993
2017-12-09,Second Class,Home Office,Salinas,California,West,Furniture,Bookcases,3.0,0.15,15.6978,Low Discount,148.257,5.005669652345415
2014-03-11,Second Class,Corporate,Richmond,Kentucky,South,Office Supplies,Appliances,3.0,0.0,38.1576,No Discount,146.76,4.995589335890984
2014-03-11,Second Class,Corporate,Richmond,Kentucky,South,Technology,Accessories,2.0,0.0,14.1728,No Discount,32.96,3.5251833614431467
2014-03-11,Second Class,Corporate,Richmond,Kentucky,South,Technology,Phones,3.0,0.0,164.6316,No Discount,587.97,6.378375248568339
2014-03-11,Second Class,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,3.0,0.0,7.0218,No Discount,14.94,2.768831673362069
2016-06-23,Second Class,Consumer,New York City,New York,East,Office Supplies,Labels,7.0,0.0,12.1401,No Discount,25.83,3.2895206644375325
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Paper,3.0,0.2,5.4432,Low Discount,15.552,2.8065069404432417
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Supplies,1.0,0.2,0.51,Low Discount,6.8,2.0541237336955462
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Furniture,Furnishings,3.0,0.2,1.2672,Low Discount,4.224,1.65326339197413
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,9.0,0.2,10.773,Low Discount,143.64,4.974247896643866
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Paper,6.0,0.2,10.8864,Low Discount,31.104,3.4689806329646156
2014-08-23,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Paper,9.0,0.2,69.705,Low Discount,223.056,5.411896020610247
2017-02-06,Standard Class,Corporate,New York City,New York,East,Technology,Phones,6.0,0.0,65.9634,No Discount,227.46,5.431361140305801
2017-02-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,4.0,0.2,15.606,Low Discount,46.24,3.8552409913291616
2017-01-29,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,2.0,0.0,2.4012,No Discount,5.22,1.827769906751088
2016-12-20,Second Class,Consumer,Fremont,Nebraska,Central,Office Supplies,Paper,5.0,0.0,15.594,No Discount,33.9,3.5524868292083815
2016-11-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,3.0,0.0,7.8792,No Discount,28.14,3.3721118007670587
2016-11-11,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,2.0,0.0,6.48,No Discount,36.0,3.6109179126442243
2016-11-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,3.0,0.0,25.0938,No Discount,92.94,4.542656280598849
2016-11-11,Standard Class,Corporate,New York City,New York,East,Furniture,Chairs,3.0,0.1,8.1882,Low Discount,245.646,5.507954110236264
2016-11-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,3.0,0.2,17.19,Low Discount,55.008,4.025494537674897
2016-11-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,3.0,0.2,11.4504,Low Discount,35.232,3.589942706253913
2017-11-09,Standard Class,Corporate,San Diego,California,West,Furniture,Chairs,3.0,0.2,52.3392,Low Discount,523.392,6.2622394962430485
2014-05-02,Second Class,Consumer,Lakeland,Florida,South,Technology,Copiers,2.0,0.2,89.997,Low Discount,479.984,6.175834005519237
2017-09-22,Standard Class,Consumer,Smyrna,Georgia,South,Office Supplies,Paper,2.0,0.0,6.2208,No Discount,12.96,2.6361960973342264
2017-09-22,Standard Class,Consumer,Smyrna,Georgia,South,Office Supplies,Art,3.0,0.0,6.4584,No Discount,17.94,2.9412760877579323
2017-12-17,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,2.0,0.0,41.68,No Discount,166.72,5.122295922302562
2017-12-17,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,3.0,0.2,8.3754,Low Discount,24.816,3.2509944547496605
2017-12-17,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,2.0,0.0,27.3592,No Discount,124.36,4.831189598047765
2017-07-18,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,5.0,0.4,69.9965,Medium Discount,599.97,6.398545016483998
2017-07-18,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,4.0,0.3,-14.196,Medium Discount,198.744,5.2970365466483145
2017-07-18,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,2.0,0.2,1.148,Low Discount,9.184,2.3208178612551054
2016-11-03,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,2.0,0.2,3.3524,Low Discount,9.248,2.327082564594433
2014-04-08,Standard Class,Home Office,Concord,California,West,Furniture,Tables,1.0,0.2,2.4898,Low Discount,99.592,4.611072731640705
2014-04-08,Standard Class,Home Office,Concord,California,West,Technology,Accessories,4.0,0.0,139.986,No Discount,399.96,5.993861671707704
2016-08-14,First Class,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,3.0,0.2,5.4432,Low Discount,15.552,2.8065069404432417
2014-09-25,Standard Class,Home Office,Aurora,Colorado,West,Office Supplies,Art,2.0,0.2,2.3686,Low Discount,14.576,2.7457312680698984
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Binders,5.0,0.2,68.12,Low Discount,209.6,5.349960599699875
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Art,2.0,0.0,6.0632,No Discount,23.32,3.1912990570979662
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Paper,1.0,0.0,13.941,No Discount,30.98,3.4651107074058083
2016-12-11,Same Day,Consumer,Anaheim,California,West,Technology,Accessories,4.0,0.0,25.1916,No Discount,119.96,4.795459912431223
2016-12-11,Same Day,Consumer,Anaheim,California,West,Furniture,Chairs,5.0,0.2,-31.843,Low Discount,363.92,5.899678151477274
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Binders,3.0,0.2,11.19,Low Discount,35.808,3.6057152128531675
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Binders,9.0,0.2,39.8736,Low Discount,122.688,4.817762265800294
2016-12-11,Same Day,Consumer,Anaheim,California,West,Furniture,Tables,7.0,0.2,111.517,Low Discount,892.136,6.794738864913395
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Storage,3.0,0.0,2.0088,No Discount,50.22,3.9361300807713793
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Appliances,2.0,0.0,24.1918,No Discount,83.42,4.435804340354353
2016-12-11,Same Day,Consumer,Anaheim,California,West,Office Supplies,Binders,2.0,0.2,2.1286,Low Discount,5.872,1.9274551846819543
2015-02-03,Second Class,Corporate,Pleasant Grove,Utah,West,Office Supplies,Binders,3.0,0.2,4.0986,Low Discount,12.144,2.575965380734967
2016-12-29,Second Class,Consumer,Springfield,Oregon,West,Office Supplies,Envelopes,3.0,0.2,10.422,Low Discount,27.792,3.3600975707767295
2017-08-31,Standard Class,Home Office,Salem,Oregon,West,Office Supplies,Supplies,2.0,0.2,0.6984,Low Discount,6.208,1.9751915203060368
2017-02-04,Standard Class,Consumer,Rochester,New York,East,Office Supplies,Appliances,3.0,0.0,8.4942,No Discount,32.67,3.516607233172983
2014-12-06,First Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,7.0,0.0,327.9458,No Discount,1261.33,7.140714498617577
2016-05-30,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,6.0,0.0,18.6624,No Discount,38.88,3.6858749450936377
2016-05-21,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,2.0,0.8,-3.2406,High Discount,1.964,1.0865397074338405
2016-05-21,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,9.0,0.2,30.996,Low Discount,82.656,4.426713152296288
2014-08-09,Standard Class,Consumer,Fresno,California,West,Office Supplies,Paper,1.0,0.0,2.691,No Discount,5.98,1.9430489167742813
2016-09-05,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,2.0,0.2,3.3524,Low Discount,9.248,2.327082564594433
2016-07-23,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Art,2.0,0.2,0.3336,Low Discount,4.448,1.6952485688472114
2016-07-23,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Paper,1.0,0.2,1.8144,Low Discount,5.184,1.8219653112851208
2016-07-23,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Art,5.0,0.2,15.393,Low Discount,175.92,5.1756976530001255
2016-07-23,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Binders,4.0,0.8,-8.316,High Discount,4.752,1.7495476204187455
2016-07-23,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Supplies,2.0,0.2,1.0008,Low Discount,13.344,2.663331736302832
2016-05-12,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Envelopes,5.0,0.0,26.901,No Discount,54.9,4.023564380161053
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,7.0,0.7,-17.5651,High Discount,22.911,3.174338604100465
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Appliances,9.0,0.2,34.8138,Low Discount,309.456,5.738042184407843
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,4.0,0.2,3.4048,Low Discount,19.456,3.0182762379888857
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Furniture,Tables,3.0,0.4,-149.6307,Medium Discount,472.518,6.160189926687116
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Accessories,3.0,0.2,303.804,Low Discount,1012.68,6.9213425524906524
2016-09-02,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,5.0,0.7,-12.628,High Discount,17.22,2.9025198918318122
2017-07-21,Second Class,Corporate,Concord,California,West,Office Supplies,Art,2.0,0.0,1.6896,No Discount,3.52,1.5085119938441398
2017-07-21,Second Class,Corporate,Concord,California,West,Technology,Phones,9.0,0.2,121.9644,Low Discount,1626.192,7.394611108861365
2017-09-25,First Class,Corporate,Chester,Pennsylvania,East,Office Supplies,Binders,5.0,0.7,-6.303,High Discount,8.595,2.261242129459663
2017-09-25,First Class,Corporate,Chester,Pennsylvania,East,Office Supplies,Supplies,2.0,0.2,-42.9516,Low Discount,190.896,5.256953558606729
2017-08-03,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,3.0,0.0,23.9688,No Discount,99.87,4.613832559066744
2015-10-25,Second Class,Consumer,Sparks,Nevada,West,Office Supplies,Art,4.0,0.0,23.808,No Discount,79.36,4.386516539946734
2017-06-15,Second Class,Corporate,Los Angeles,California,West,Technology,Phones,1.0,0.2,7.4975,Low Discount,119.96,4.795459912431223
2015-01-09,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Paper,3.0,0.0,49.9704,No Discount,106.32,4.675815025557423
2015-01-09,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Appliances,3.0,0.0,45.7632,No Discount,163.44,5.102545762029678
2015-01-09,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Art,2.0,0.0,11.1176,No Discount,42.76,3.7787201581137255
2015-01-09,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Paper,5.0,0.0,24.2285,No Discount,51.55,3.96176509732296
2015-02-09,Second Class,Consumer,Decatur,Illinois,Central,Technology,Accessories,6.0,0.2,89.991,Low Discount,479.952,6.175767473026406
2016-08-19,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,6.0,0.2,55.008,Low Discount,146.688,4.995101940468269
2016-08-19,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,2.0,0.2,89.9548,Low Discount,276.784,5.626843833269197
2016-08-19,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,5.0,0.2,9.1785,Low Discount,25.32,3.2703291064571163
2017-11-06,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,9.0,0.0,149.9112,No Discount,318.96,5.768195987980621
2015-12-26,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,6.0,0.0,99.9408,No Discount,212.64,5.364292355471569
2014-11-23,Standard Class,Consumer,Scottsdale,Arizona,West,Office Supplies,Envelopes,3.0,0.2,8.802,Low Discount,23.472,3.1975296068486023
2016-08-01,Second Class,Corporate,Amarillo,Texas,Central,Office Supplies,Paper,2.0,0.2,6.6312,Low Discount,19.648,3.0276184624163127
2014-09-21,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.0,0.7,-5.037,High Discount,6.57,2.0241930674493576
2017-09-04,Standard Class,Consumer,Santa Ana,California,West,Office Supplies,Storage,2.0,0.0,105.275,No Discount,421.1,6.045242252788453
2017-06-19,Second Class,Corporate,Newark,Ohio,East,Furniture,Chairs,6.0,0.3,-43.4352,Medium Discount,760.116,6.634785777257086
2017-06-19,Second Class,Corporate,Newark,Ohio,East,Furniture,Furnishings,3.0,0.2,7.272,Low Discount,38.784,3.6834648214124375
2017-06-19,Second Class,Corporate,Newark,Ohio,East,Technology,Accessories,9.0,0.2,1.5291,Low Discount,122.328,4.814847472791901
2016-04-19,Standard Class,Consumer,New York City,New York,East,Technology,Phones,2.0,0.0,0.7794,No Discount,25.98,3.2950958507796098
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,2.0,0.0,1.476,No Discount,3.28,1.4539530095937052
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,4.0,0.0,13.7964,No Discount,459.88,6.133137705424128
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Supplies,2.0,0.0,2.2504,No Discount,7.76,2.1701959049483
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,2.0,0.0,17.99,No Discount,71.96,4.289911345766076
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Supplies,5.0,0.0,15.372,No Discount,54.9,4.023564380161053
2016-04-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,2.0,0.2,3.248,Low Discount,9.28,2.330200260027019
2016-05-05,First Class,Corporate,Henderson,Nevada,West,Furniture,Tables,6.0,0.0,320.3172,No Discount,1685.88,7.430635947828639
2016-05-05,First Class,Corporate,Henderson,Nevada,West,Office Supplies,Binders,2.0,0.2,2.0048,Low Discount,5.728,1.906277922670647
2014-10-18,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,2.0,0.0,27.882,No Discount,61.96,4.1424996041091475
2014-10-18,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,1.0,0.2,0.4704,Low Discount,1.344,0.8518588717147662
2017-02-13,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,3.0,0.0,8.7906,No Discount,17.94,2.9412760877579323
2017-11-17,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,2.0,0.2,4.5188,Low Discount,13.904,2.7016296332992873
2014-01-20,Standard Class,Corporate,Smyrna,Tennessee,South,Office Supplies,Binders,1.0,0.7,-51.5154,High Discount,67.194,4.222356584439664
2017-12-01,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,7.0,0.0,18.837,No Discount,41.86,3.7579389900454307
2017-12-01,Standard Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,2.0,0.0,41.1684,No Discount,141.96,4.962564870851173
2015-08-09,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,3.0,0.0,4.4088,No Discount,10.02,2.3997118037247684
2015-08-09,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,3.0,0.0,69.1776,No Discount,144.12,4.977560986366827
2016-09-27,Second Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,3.0,0.0,8.7906,No Discount,17.94,2.9412760877579323
2016-09-27,Second Class,Consumer,Atlanta,Georgia,South,Office Supplies,Art,3.0,0.0,4.5837,No Discount,13.89,2.7006898466959175
2016-11-14,Standard Class,Consumer,Newark,Delaware,East,Office Supplies,Paper,5.0,0.0,7.567,No Discount,16.45,2.859339648648436
2016-11-14,Standard Class,Consumer,Newark,Delaware,East,Furniture,Furnishings,4.0,0.0,6.5736,No Discount,19.92,3.040705639196722
2016-04-16,Standard Class,Consumer,Nashville,Tennessee,South,Technology,Accessories,4.0,0.2,8.3524,Low Discount,35.168,3.588174749992304
2016-04-16,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,7.0,0.2,40.0036,Low Discount,123.088,4.82099099132245
2017-11-26,Standard Class,Home Office,Richmond,Indiana,Central,Furniture,Tables,3.0,0.0,67.0644,No Discount,257.94,5.556596374630502
2017-11-26,Standard Class,Home Office,Richmond,Indiana,Central,Technology,Phones,4.0,0.0,545.1884,No Discount,1879.96,7.539537563790498
2017-11-26,Standard Class,Home Office,Richmond,Indiana,Central,Furniture,Furnishings,2.0,0.0,9.8856,No Discount,27.46,3.3484995926617063
2017-11-26,Standard Class,Home Office,Richmond,Indiana,Central,Technology,Phones,2.0,0.0,43.1904,No Discount,89.98,4.510639702141858
2017-11-26,Standard Class,Home Office,Richmond,Indiana,Central,Furniture,Chairs,3.0,0.0,240.294,No Discount,828.6,6.720943656915318
2015-11-20,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Binders,5.0,0.7,-5.784,High Discount,7.23,2.1077860146889784
2015-11-20,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Storage,2.0,0.2,1.308,Low Discount,17.44,2.914522218128448
2015-11-20,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Binders,4.0,0.7,-50.304,High Discount,62.88,4.1570063233468115
2015-11-20,Standard Class,Consumer,Miami,Florida,South,Furniture,Bookcases,3.0,0.2,-36.294,Low Discount,290.352,5.674532158161369
2017-09-07,Same Day,Consumer,Saint Charles,Missouri,Central,Technology,Accessories,4.0,0.0,46.5432,No Discount,113.52,4.740749480229915
2017-09-07,Same Day,Consumer,Saint Charles,Missouri,Central,Furniture,Furnishings,5.0,0.0,37.884,No Discount,135.3,4.914858338702487
2014-11-24,Standard Class,Home Office,Virginia Beach,Virginia,South,Furniture,Furnishings,5.0,0.0,48.906,No Discount,111.15,4.719837260966218
2017-03-11,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,5.0,0.4,-181.265,Medium Discount,776.85,6.656533703533131
2017-03-11,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,1.0,0.7,-8.6058,High Discount,12.294,2.58731280561939
2017-03-11,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,3.0,0.4,-46.4292,Medium Discount,154.764,5.04834204126836
2017-03-11,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1.0,0.2,3.246,Low Discount,43.28,3.790533107840436
2016-06-12,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Paper,3.0,0.0,41.823,No Discount,92.94,4.542656280598849
2016-06-12,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Appliances,3.0,0.0,18.396,No Discount,52.56,3.9808025208229716
2015-06-26,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,3.0,0.2,109.3365,Low Discount,971.88,6.880260744672744
2017-12-22,Standard Class,Home Office,Tuscaloosa,Alabama,South,Furniture,Chairs,2.0,0.0,35.49,No Discount,141.96,4.962564870851173
2017-12-22,Second Class,Consumer,Mesa,Arizona,West,Furniture,Tables,2.0,0.5,-135.087,Medium Discount,182.55,5.212487109942844
2014-10-09,Standard Class,Corporate,Jacksonville,North Carolina,South,Office Supplies,Paper,2.0,0.2,31.0688,Low Discount,88.768,4.497228564362565
2015-12-10,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,7.0,0.8,-108.8304,High Discount,53.088,3.990612349788377
2015-12-25,Second Class,Consumer,Columbus,Georgia,South,Furniture,Furnishings,6.0,0.0,46.8996,No Discount,275.88,5.623584199327089
2015-12-25,Second Class,Consumer,Columbus,Georgia,South,Office Supplies,Binders,5.0,0.0,74.213,No Discount,157.9,5.0682750735426705
2017-04-29,Standard Class,Consumer,Orange,New Jersey,East,Office Supplies,Labels,1.0,0.0,2.4059,No Discount,4.91,1.776645831418007
2016-03-28,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,4.0,0.0,0.8792,No Discount,87.92,4.487737089095996
2016-03-28,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,1.0,0.0,2.9302,No Discount,5.98,1.9430489167742813
2015-05-13,Second Class,Home Office,Chicago,Illinois,Central,Technology,Phones,2.0,0.2,16.6788,Low Discount,222.384,5.4088922636584185
2015-05-13,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Fasteners,4.0,0.2,5.6,Low Discount,16.0,2.833213344056216
2014-07-04,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Paper,3.0,0.0,10.92,No Discount,21.84,3.1285133847878095
2014-07-04,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Binders,5.0,0.0,7.644,No Discount,15.6,2.8094026953624978
2014-04-22,Second Class,Corporate,Troy,New York,East,Office Supplies,Envelopes,8.0,0.0,121.4416,No Discount,247.84,5.516810119646819
2014-04-22,Second Class,Corporate,Troy,New York,East,Office Supplies,Binders,3.0,0.2,3.3453,Low Discount,9.912,2.3898631011011062
2016-09-19,First Class,Consumer,Providence,Rhode Island,East,Office Supplies,Storage,2.0,0.0,17.38,No Discount,69.52,4.25589635752967
2014-07-22,Second Class,Consumer,San Francisco,California,West,Office Supplies,Art,4.0,0.0,3.2256,No Discount,11.52,2.5273273656719524
2014-07-22,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,3.0,0.2,71.772,Low Discount,717.72,6.5774718521100235
2014-07-22,Second Class,Consumer,San Francisco,California,West,Office Supplies,Storage,9.5,0.0,68.585,No Discount,236.5,5.470167623474696
2014-07-22,Second Class,Consumer,San Francisco,California,West,Furniture,Tables,3.0,0.2,19.1646,Low Discount,170.352,5.1437199202688415
2017-10-08,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,2.0,0.1,3.2392,Low Discount,145.764,4.988825854498598
2017-04-25,Second Class,Consumer,San Francisco,California,West,Technology,Accessories,3.0,0.0,22.6737,No Discount,107.97,4.691072614988795
2017-03-26,Standard Class,Corporate,Houston,Texas,Central,Technology,Accessories,5.0,0.2,1.7995,Low Discount,143.96,4.9764578422946695
2017-03-26,Standard Class,Corporate,Houston,Texas,Central,Technology,Copiers,5.0,0.2,569.9905,Low Discount,2399.96,7.783623936357364
2017-03-26,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,3.0,0.2,23.235,Low Discount,74.352,4.322170467520516
2017-03-26,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Appliances,8.0,0.8,-226.6368,High Discount,87.168,4.479244085389241
2017-03-26,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,3.0,0.2,2.4174,Low Discount,32.232,3.5035132671337563
2017-05-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.0,0.7,-1.5414,High Discount,2.202,1.1637756145745228
2017-05-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.0,0.7,-7.5168,High Discount,9.396,2.341421116779244
2016-11-14,Standard Class,Consumer,Baltimore,Maryland,East,Technology,Phones,3.0,0.0,25.1916,No Discount,89.97,4.510529781833971
2014-01-06,First Class,Corporate,Athens,Georgia,South,Office Supplies,Art,3.0,0.0,5.2398,No Discount,12.78,2.6232182655855123
2016-12-27,Second Class,Consumer,Lancaster,Ohio,East,Technology,Accessories,2.0,0.2,0.5,Low Discount,40.0,3.713572066704308
2017-04-30,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,5.0,0.2,7.553,Low Discount,23.24,3.1880041612011136
2017-04-21,First Class,Consumer,Baltimore,Maryland,East,Furniture,Chairs,9.0,0.0,227.205,No Discount,908.82,6.813246777747659
2017-08-17,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Supplies,2.0,0.2,-1.041,Low Discount,5.552,1.8797703465507682
2017-08-17,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Art,3.0,0.2,1.002,Low Discount,8.016,2.199000776737475
2017-08-17,Standard Class,Home Office,Houston,Texas,Central,Furniture,Chairs,4.0,0.3,-2.1312,Medium Discount,74.592,4.325350457480325
2017-08-17,Standard Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,2.0,0.6,-22.2388,High Discount,16.784,2.8782991766618955
2017-08-17,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Appliances,4.0,0.8,-99.1032,High Discount,38.864,3.6854736609791034
2016-11-12,First Class,Home Office,San Diego,California,West,Technology,Phones,3.0,0.2,25.497,Low Discount,203.976,5.322892899114078
2016-11-12,First Class,Home Office,San Diego,California,West,Furniture,Tables,3.0,0.2,-8.4294,Low Discount,674.352,6.5152340364297965
2016-10-01,Second Class,Consumer,Hialeah,Florida,South,Office Supplies,Binders,4.0,0.7,-4.49,High Discount,5.388,1.854421230352766
2016-10-01,Second Class,Consumer,Hialeah,Florida,South,Office Supplies,Art,8.0,0.2,5.0336,Low Discount,30.976,3.4649856214090224
2016-02-12,First Class,Consumer,Atlanta,Georgia,South,Office Supplies,Storage,6.0,0.0,175.5156,No Discount,1350.12,7.208689157109665
2016-02-12,First Class,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,4.0,0.0,7.4824,No Discount,15.92,2.8284963541780774
2016-11-13,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,2.0,0.0,7.2298,No Discount,19.54,3.0223742045004123
2014-04-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Art,5.0,0.0,6.206,No Discount,21.4,3.109060958860994
2014-04-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Labels,2.0,0.0,5.796,No Discount,12.6,2.6100697927420065
2015-08-11,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,2.0,0.0,3.1096,No Discount,11.96,2.561867690924129
2015-08-11,Standard Class,Home Office,New York City,New York,East,Technology,Phones,2.0,0.0,34.5,No Discount,138.0,4.9344739331306915
2016-11-27,Standard Class,Consumer,Fort Lauderdale,Florida,South,Technology,Phones,1.0,0.2,14.595,Low Discount,116.76,4.7686486549805664
2016-11-27,Standard Class,Consumer,Fort Lauderdale,Florida,South,Furniture,Tables,7.0,0.45,-114.3534,Medium Discount,331.023,5.805204243625374
2016-10-28,Same Day,Corporate,Rochester,New York,East,Furniture,Furnishings,5.0,0.0,75.68,No Discount,756.8,6.630419498584501
2014-12-29,Standard Class,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,3.0,0.6,-4.8048,High Discount,8.736,2.275830355685226
2015-09-10,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,2.0,0.0,2.0672,No Discount,6.08,1.9572739077056285
2017-10-02,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,2.0,0.0,5.9364,No Discount,17.46,2.9156062290747062
2017-10-02,Standard Class,Consumer,San Francisco,California,West,Technology,Machines,9.5,0.2,32.3015,Low Discount,369.16,5.913935344598745
2016-09-11,First Class,Corporate,Phoenix,Arizona,West,Office Supplies,Art,2.0,0.2,0.91,Low Discount,2.912,1.3640487521725708
2016-09-11,First Class,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,4.0,0.2,7.2576,Low Discount,20.736,3.0789698721240466
