Ship Mode,Sub-Category,Quantity,Discount_Category,Sales_Log,Order_Year,Order_Month,Order_DayOfWeek,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
0,13,0.1173918859408275,1,6.078027490232841,2017,10,3,1,0,0,0,1,0,0
0,0,0.5930527636053644,0,2.766319109226186,2017,10,3,1,0,0,0,1,1,0
0,8,0.1173918859408275,0,2.8213788864092133,2017,10,3,1,0,0,0,1,1,0
0,7,0.5930527636053644,0,4.302712827954156,2017,10,3,1,0,0,0,1,0,0
0,14,-0.35826899172370946,1,5.334417832172759,2017,10,3,1,0,0,0,1,0,0
0,11,-1.3095907470527834,1,2.1963352931513356,2017,10,3,1,0,0,0,1,0,1
1,10,0.5930527636053644,1,4.411099882159589,2017,11,5,1,0,0,1,0,1,0
1,3,2.0200353965989755,3,3.0555094775898515,2017,11,5,1,0,0,1,0,1,0
1,8,0.1173918859408275,1,5.9662903185592615,2017,11,5,1,0,0,1,0,1,0
1,4,0.1173918859408275,1,3.0789698721240466,2017,11,5,1,0,0,1,0,1,0
1,4,2.0200353965989755,1,3.7488450352813705,2017,11,5,1,0,0,1,0,1,0
0,4,0.1173918859408275,0,3.536893097116055,2015,3,0,1,0,0,0,1,1,0
2,12,-0.35826899172370946,3,4.520505145106845,2016,10,0,1,0,0,0,1,0,0
2,11,-1.3095907470527834,1,2.8327426450595286,2016,10,0,1,0,0,0,1,0,1
2,13,-1.3095907470527834,1,4.802248983756953,2016,10,0,1,0,0,0,1,0,0
0,11,0.1173918859408275,2,6.2553507297932756,2015,8,6,1,0,1,0,0,0,1
0,9,-0.35826899172370946,1,3.4712208330302965,2015,8,6,1,0,1,0,0,0,1
0,4,-0.8339298693882464,1,2.4308023907947995,2015,8,6,1,0,1,0,0,1,0
0,3,-0.8339298693882464,3,1.3147983594148207,2015,8,6,1,0,1,0,0,1,0
0,7,-0.35826899172370946,1,5.5426429854499,2015,8,6,1,0,1,0,0,0,0
0,3,-0.35826899172370946,3,1.5606677480646711,2015,8,6,1,0,1,0,0,1,0
0,4,-0.35826899172370946,1,2.422321774596379,2015,8,6,1,0,1,0,0,1,0
0,11,-0.35826899172370946,0,6.493708453042598,2014,5,5,0,0,0,1,0,0,1
0,11,-0.35826899172370946,0,4.7425815418110515,2014,5,5,0,0,0,1,0,0,1
0,3,-1.3095907470527834,1,1.8089442939821558,2015,8,3,0,1,0,0,1,1,0
0,4,-0.8339298693882464,1,2.859225028899328,2014,1,4,0,0,0,0,0,1,0
2,8,0.1173918859408275,0,4.417876287567579,2014,9,2,0,0,1,0,0,1,0
2,7,0.5930527636053644,0,5.544786743165743,2014,9,2,0,0,1,0,0,0,0
1,0,0.5930527636053644,1,2.780060737078482,2017,1,6,1,0,0,0,0,1,0
1,2,-0.35826899172370946,1,2.182900250048066,2017,1,6,1,0,0,0,0,1,0
2,3,0.5930527636053644,1,2.2321626286975,2016,4,3,0,0,0,0,1,1,0
1,11,0.5930527636053644,0,4.5103099049641315,2016,7,2,0,0,1,0,0,0,1
0,1,0.1173918859408275,0,3.265759410767051,2016,8,1,0,1,0,0,0,1,0
0,1,-0.35826899172370946,0,3.6529931755495273,2016,8,1,0,1,0,0,0,1,0
0,10,-1.3095907470527834,0,2.770711962226921,2016,8,1,0,1,0,0,0,1,0
0,9,-0.8339298693882464,0,1.091923300517313,2016,8,1,0,1,0,0,0,0,1
2,3,0.1173918859408275,3,3.7120098715027905,2016,6,1,0,0,0,1,0,1,0
2,9,-0.8339298693882464,1,2.968566605481221,2016,6,1,0,0,0,1,0,0,1
1,3,-0.35826899172370946,3,1.7742741548870355,2015,11,4,0,0,0,0,1,1,0
1,12,1.0687136412699014,3,4.988825854498598,2015,11,4,0,0,0,0,1,0,0
1,3,1.0687136412699014,3,2.3619854362754933,2015,11,4,0,0,0,0,1,1,0
2,9,0.5930527636053644,0,5.302060352826871,2017,11,4,0,1,0,0,1,0,1
2,14,2.7335267130957805,1,7.42308116137704,2017,11,4,0,1,0,0,1,0,0
2,7,1.5443745189344384,0,2.578700529074361,2014,5,6,1,0,0,0,1,0,0
2,8,0.1173918859408275,0,4.072098953274781,2014,5,6,1,0,0,0,1,1,0
0,11,0.1173918859408275,0,5.579578871196895,2015,11,6,0,0,0,0,0,0,1
2,9,1.0687136412699014,0,5.706910909330732,2015,12,5,0,0,0,0,1,0,1
2,6,1.5443745189344384,0,3.286908235260028,2015,12,5,0,0,0,0,1,1,0
2,11,-0.8339298693882464,0,5.609105427714293,2014,12,0,0,0,1,0,0,0,1
2,7,-0.35826899172370946,0,3.8467375387295166,2014,12,0,0,0,1,0,0,0,0
2,7,-0.8339298693882464,0,2.3813962734183356,2014,12,0,0,0,1,0,0,0,0
0,0,2.7335267130957805,0,4.547117254539474,2016,10,4,0,0,0,0,1,1,0
0,10,0.1173918859408275,0,6.295708707858741,2015,11,1,0,0,0,0,0,1,0
0,4,-0.35826899172370946,0,4.675815025557423,2015,11,1,0,0,0,0,0,1,0
0,13,0.5930527636053644,0,7.189092263874078,2015,11,1,0,0,0,0,0,0,0
1,4,1.0687136412699014,1,4.849088440998696,2014,3,0,1,0,1,0,0,1,0
2,11,1.5443745189344384,1,4.84374604433192,2015,6,5,0,0,0,0,1,0,1
3,3,0.5930527636053644,1,6.499666732667259,2017,5,3,0,0,1,0,0,1,0
3,9,2.0200353965989755,0,4.795790545596741,2017,5,3,0,0,1,0,0,0,1
3,0,-1.3095907470527834,0,1.4562867329399256,2017,5,3,0,0,1,0,0,1,0
3,7,-0.35826899172370946,0,2.987700101856727,2017,5,3,0,0,1,0,0,0,0
2,7,1.0687136412699014,1,4.1218300191569615,2014,9,1,0,1,1,0,0,0,0
2,2,2.4956962742635125,1,3.4599693079053893,2014,9,1,0,1,1,0,0,1,0
1,11,-1.3095907470527834,1,3.985124757226205,2017,10,1,1,0,0,0,1,0,1
2,8,2.7335267130957805,0,4.441474093317302,2017,11,3,0,0,0,0,0,1,0
2,4,-0.8339298693882464,0,2.546315277916644,2017,11,3,0,0,0,0,0,1,0
0,8,-0.35826899172370946,3,1.7904252462149184,2014,7,0,1,0,0,0,0,1,0
0,5,0.5930527636053644,1,4.487737089095996,2014,7,0,1,0,0,0,0,1,0
0,13,0.5930527636053644,2,6.4906173073127995,2014,7,0,1,0,0,0,0,0,0
0,3,-1.3095907470527834,3,0.714908672341458,2014,7,0,1,0,0,0,0,1,0
1,7,-0.8339298693882464,0,5.355075700366646,2015,9,4,1,0,1,0,0,0,0
1,10,-1.3095907470527834,0,4.379523504455763,2015,9,4,1,0,1,0,0,1,0
1,9,-1.3095907470527834,0,3.0440461338325417,2015,9,4,1,0,1,0,0,0,1
1,10,0.1173918859408275,0,6.651158351408708,2015,9,4,1,0,1,0,0,1,0
0,9,1.0687136412699014,1,4.673576218652152,2016,10,4,0,0,0,0,0,0,1
0,7,-0.35826899172370946,3,3.1812154936855244,2016,1,3,0,0,0,0,0,0,0
0,4,0.5930527636053644,1,3.2928695047765273,2016,1,3,0,0,0,0,0,1,0
2,4,-0.35826899172370946,1,3.8908402261602393,2015,6,3,0,0,0,0,0,1,0
2,3,-0.8339298693882464,3,0.6851150088626811,2015,6,3,0,0,0,0,0,1,0
2,7,2.4956962742635125,3,4.33577325015642,2015,6,3,0,0,0,0,0,0,0
2,1,-0.8339298693882464,1,1.7241941497322888,2015,6,3,0,0,0,0,0,1,0
2,3,1.0687136412699014,0,3.6553226705850936,2015,9,6,0,0,1,0,0,1,0
0,8,-0.35826899172370946,0,3.7591048990034333,2017,7,0,1,0,0,1,0,1,0
1,12,-0.35826899172370946,1,6.079930906763453,2017,6,4,0,0,0,0,1,0,0
1,13,1.0687136412699014,1,5.965387476597862,2017,8,0,1,0,0,0,1,0,0
1,10,1.0687136412699014,0,6.351897421174038,2017,8,0,1,0,0,0,1,1,0
1,9,-0.8339298693882464,0,3.5316406776874447,2017,8,0,1,0,0,0,1,0,1
0,9,0.1173918859408275,0,4.1725394098071575,2017,3,5,0,1,1,0,0,0,1
0,7,-1.3095907470527834,0,3.3221541743217022,2017,3,5,0,1,1,0,0,0,0
1,3,2.4956962742635125,1,5.690548625619232,2017,9,4,0,0,0,0,1,1,0
0,8,0.5930527636053644,0,5.976985225843148,2016,9,1,0,0,1,0,0,1,0
1,3,-0.35826899172370946,3,1.1675162673153208,2016,12,3,0,0,1,0,0,1,0
1,4,-0.35826899172370946,1,2.8490866932125063,2017,11,4,0,0,0,1,0,1,0
0,8,1.5443745189344384,0,6.562246334027572,2016,7,6,1,0,1,0,0,1,0
0,3,0.5930527636053644,3,1.9416152247724325,2014,9,4,1,0,1,0,0,1,0
0,7,-1.3095907470527834,1,3.099371308313477,2014,9,4,1,0,1,0,0,0,0
0,8,1.0687136412699014,1,3.7465821642422257,2014,9,4,1,0,1,0,0,1,0
1,2,-0.35826899172370946,0,2.9412760877579323,2014,7,0,1,0,1,0,0,1,0
0,3,-1.3095907470527834,3,1.2960960932017418,2017,9,3,1,0,1,0,0,1,0
0,10,0.5930527636053644,0,6.794978441379176,2015,8,4,0,0,0,0,1,1,0
0,12,-0.8339298693882464,1,5.732259786148523,2015,8,4,0,0,0,0,1,0,0
0,10,2.4956962742635125,0,6.592797928395274,2015,8,4,0,0,0,0,1,1,0
0,3,0.5930527636053644,1,3.7462045207332055,2015,8,4,0,0,0,0,1,1,0
0,11,-0.35826899172370946,1,3.7881816551877985,2015,8,4,0,0,0,0,1,0,1
0,7,-0.8339298693882464,0,1.6409365794934714,2015,8,4,0,0,0,0,1,0,0
0,4,0.5930527636053644,0,4.133565275375382,2015,9,6,1,0,1,0,0,1,0
0,3,-0.8339298693882464,1,3.236637154446843,2015,9,6,1,0,1,0,0,1,0
2,11,0.1173918859408275,0,5.579578871196895,2016,11,0,0,0,1,0,0,0,1
2,11,-0.35826899172370946,0,5.888794852386603,2016,11,0,0,0,1,0,0,0,1
2,4,-0.8339298693882464,0,2.6361960973342264,2016,11,0,0,0,1,0,0,1,0
2,10,-0.35826899172370946,0,4.7691580360935415,2016,11,0,0,0,1,0,0,1,0
2,3,-0.8339298693882464,1,5.626843833269197,2016,11,0,0,0,1,0,0,1,0
0,9,-0.35826899172370946,0,5.484672444414411,2015,10,1,1,0,0,0,1,0,1
0,7,1.0687136412699014,0,2.834389123145228,2015,10,1,1,0,0,0,1,0,0
0,10,0.5930527636053644,1,6.12152743140615,2017,1,6,0,0,0,0,0,1,0
0,7,0.5930527636053644,3,4.958780438553979,2017,1,6,0,0,0,0,0,0,0
0,13,0.1173918859408275,2,5.742182338184078,2017,1,6,0,0,0,0,0,0,0
0,2,0.1173918859408275,1,2.6200201235951743,2017,1,6,0,0,0,0,0,1,0
0,3,0.5930527636053644,3,2.010894999144726,2017,1,6,0,0,0,0,0,1,0
0,3,2.7335267130957805,3,2.691107480371898,2017,1,6,0,0,0,0,0,1,0
0,8,-0.8339298693882464,3,2.7864916274087728,2017,1,6,0,0,0,0,0,1,0
0,7,-0.35826899172370946,0,3.3470931226689546,2015,6,1,1,0,0,1,0,0,0
0,3,-1.3095907470527834,0,5.117874044765855,2015,6,1,1,0,0,1,0,1,0
0,9,-0.35826899172370946,0,4.330733340286331,2015,6,1,1,0,0,1,0,0,1
0,3,2.0200353965989755,1,4.907287566236128,2016,11,1,0,1,1,0,0,1,0
0,1,1.0687136412699014,1,4.994126436380505,2015,10,0,1,0,0,0,1,1,0
0,4,-0.35826899172370946,1,4.889627063084178,2015,10,0,1,0,0,0,1,1,0
0,8,0.5930527636053644,1,5.32242444189127,2015,10,0,1,0,0,0,1,1,0
0,3,1.5443745189344384,3,2.7279181857396764,2015,10,0,1,0,0,0,1,1,0
0,10,2.7335267130957805,1,6.578751086968419,2015,10,0,1,0,0,0,1,1,0
0,7,0.5930527636053644,0,4.128745988939433,2016,10,3,0,1,0,1,0,0,0
0,8,-0.35826899172370946,1,3.3700506526653187,2017,4,4,0,0,0,1,0,1,0
1,2,0.1173918859408275,1,2.441999148776724,2016,9,3,1,0,0,0,1,1,0
0,3,-0.8339298693882464,1,3.711618941083426,2015,7,4,0,0,0,0,1,1,0
2,8,2.4956962742635125,0,4.364117214130314,2015,8,4,1,0,1,0,0,1,0
0,10,1.5443745189344384,0,5.599754404232153,2014,12,6,0,1,0,0,1,1,0
0,1,-0.8339298693882464,0,1.9110228900548727,2015,12,3,0,0,0,0,1,1,0
1,2,0.5930527636053644,0,4.7086288943563215,2017,11,2,0,1,1,0,0,1,0
1,7,-0.35826899172370946,0,3.2140642678709788,2017,7,3,0,0,0,0,1,0,0
1,4,0.1173918859408275,0,3.3032169733019514,2017,7,3,0,0,0,0,1,1,0
1,4,-0.8339298693882464,0,2.6361960973342264,2017,7,3,0,0,0,0,1,1,0
1,9,0.5930527636053644,0,5.463619918172396,2017,7,3,0,0,0,0,1,0,1
0,10,0.5930527636053644,0,4.781222129768451,2017,12,3,0,0,0,0,1,1,0
0,4,-1.3095907470527834,0,1.6639260977181702,2017,12,3,0,0,0,0,1,1,0
2,9,-0.35826899172370946,0,3.326832966373293,2016,3,3,0,1,0,0,1,0,1
2,15,-0.35826899172370946,1,8.119279499460907,2016,3,3,0,1,0,0,1,0,1
0,1,-0.8339298693882464,0,2.225704048658088,2015,5,4,0,0,0,0,1,1,0
0,15,1.5443745189344384,1,7.997770720424729,2015,5,4,0,0,0,0,1,0,1
0,10,1.5443745189344384,0,4.661455996998683,2015,5,4,0,0,0,0,1,1,0
0,11,1.0687136412699014,1,6.655090224730755,2015,5,4,0,0,0,0,1,0,1
2,12,-1.3095907470527834,2,4.500547176083805,2017,2,4,0,1,0,0,0,0,0
2,2,1.0687136412699014,1,5.172980875236739,2017,2,4,0,1,0,0,0,1,0
2,11,0.1173918859408275,1,6.085264496178653,2017,2,4,0,1,0,0,0,0,1
0,13,0.1173918859408275,2,5.377793760049815,2017,12,4,0,0,1,0,0,0,0
0,5,1.0687136412699014,1,4.035726259733689,2017,11,5,0,0,0,0,0,1,0
0,13,-0.8339298693882464,2,4.85504135104328,2017,11,5,0,0,0,0,0,0,0
1,13,0.5930527636053644,2,5.519178314704694,2016,12,3,0,0,0,0,0,0,0
1,8,0.1173918859408275,3,2.537499099907171,2016,12,3,0,0,0,0,0,1,0
1,13,-0.8339298693882464,2,4.457203678024437,2016,12,3,0,0,0,0,0,0,0
1,2,0.5930527636053644,1,3.074543453978281,2017,10,1,1,0,0,0,0,1,0
0,7,-0.35826899172370946,0,5.004080525125581,2017,8,1,1,0,0,0,1,0,0
3,10,-1.3095907470527834,0,3.534853766474829,2017,11,4,1,0,0,0,0,1,0
0,4,0.5930527636053644,0,5.32763342088209,2017,6,4,0,0,0,0,1,1,0
0,13,0.1173918859408275,2,6.267853087014966,2017,7,5,0,0,0,0,0,0,0
0,7,-0.8339298693882464,0,3.7602694502006093,2016,11,4,0,0,0,0,1,0,0
0,13,-0.35826899172370946,1,6.1140184064875545,2016,11,4,0,0,0,0,1,0,0
0,3,2.7335267130957805,1,3.4813631586854257,2016,11,4,0,0,0,0,1,1,0
0,5,-0.35826899172370946,1,3.4554330098038295,2014,12,1,0,0,1,0,0,1,0
0,16,0.1173918859408275,2,6.9856196157276225,2014,12,1,0,0,1,0,0,0,1
0,13,-0.8339298693882464,1,5.091096375777642,2017,9,3,0,0,0,0,1,0,0
0,3,-0.35826899172370946,3,1.3696567199668674,2015,2,4,0,0,0,0,0,1,0
0,9,-0.8339298693882464,1,2.971849333090659,2015,2,4,0,0,0,0,0,0,1
0,10,-0.35826899172370946,1,6.50988922478927,2015,2,4,0,0,0,0,0,1,0
0,7,0.5930527636053644,3,4.189048497691398,2017,8,5,0,0,0,0,0,0,0
2,9,-0.8339298693882464,0,3.759803792450635,2014,7,6,1,0,0,0,1,0,1
2,4,-0.8339298693882464,0,2.561867690924129,2014,7,6,1,0,0,0,1,1,0
2,2,0.1173918859408275,0,2.647592232065096,2014,7,6,1,0,0,0,1,1,0
2,10,-0.35826899172370946,0,6.284898794037626,2014,7,6,1,0,0,0,1,1,0
0,7,-0.35826899172370946,3,4.3010876921685295,2015,10,3,1,0,0,0,0,0,0
0,4,-0.35826899172370946,0,3.6333667441836774,2015,2,0,0,0,0,0,1,1,0
0,1,1.5443745189344384,0,4.485372622532496,2015,2,0,0,0,0,0,1,1,0
0,14,1.5443745189344384,2,6.333799031414729,2016,8,4,1,0,0,1,0,0,0
0,7,2.4956962742635125,0,4.052132713412791,2014,11,6,0,1,1,0,0,0,0
0,2,2.0200353965989755,1,2.506668141569513,2016,7,0,0,1,1,0,0,1,0
0,10,2.7335267130957805,1,5.65276984263367,2016,7,0,0,1,1,0,0,1,0
0,4,0.1173918859408275,1,2.970209316322905,2016,7,0,0,1,1,0,0,1,0
0,1,-0.35826899172370946,0,2.7555697170701863,2016,2,4,0,0,0,0,1,1,0
0,10,-0.35826899172370946,0,5.233992155991479,2016,2,4,0,0,0,0,1,1,0
0,14,0.1173918859408275,1,6.325662771550828,2016,2,4,0,0,0,0,1,0,0
0,11,0.1173918859408275,1,5.081205587465545,2016,2,4,0,0,0,0,1,0,1
0,8,1.0687136412699014,0,6.15888394964983,2014,6,4,0,0,0,0,0,1,0
0,2,-0.8339298693882464,0,1.5085119938441398,2014,6,4,0,0,0,0,0,1,0
0,4,0.1173918859408275,0,3.9144201300278674,2017,6,4,0,0,0,1,0,1,0
0,1,1.5443745189344384,0,3.052112606990099,2016,12,1,0,1,0,0,1,1,0
2,3,-0.8339298693882464,0,2.457877977400081,2014,1,6,1,0,0,0,0,1,0
2,12,-0.8339298693882464,0,4.962564870851173,2014,1,6,1,0,0,0,0,0,0
2,10,-0.8339298693882464,0,3.5109482456212744,2017,3,3,0,0,0,0,1,1,0
2,4,-0.35826899172370946,0,3.046425387869509,2017,3,3,0,0,0,0,1,1,0
2,16,0.1173918859408275,0,9.546881177675054,2017,3,3,0,0,0,0,1,0,1
0,9,-0.8339298693882464,0,5.476463551931511,2017,3,0,0,0,1,0,0,0,1
0,4,-0.8339298693882464,0,4.1424996041091475,2017,3,0,0,0,1,0,0,1,0
0,14,-0.8339298693882464,2,5.482187723331842,2016,10,1,0,0,1,0,0,0,0
0,9,0.5930527636053644,0,6.39024066706535,2016,11,4,0,0,0,0,1,0,1
0,4,-0.35826899172370946,1,2.835093927591178,2017,12,1,1,0,0,0,0,1,0
0,9,0.5930527636053644,0,5.302060352826871,2016,3,2,0,1,1,0,0,0,1
0,13,-0.8339298693882464,0,5.43354731580814,2016,2,1,0,0,1,0,0,0,0
1,8,1.0687136412699014,0,5.685346912500516,2015,9,0,0,0,1,0,0,1,0
1,11,-0.8339298693882464,0,5.733276549883904,2015,9,0,0,0,1,0,0,0,1
0,7,1.0687136412699014,0,4.584559232083967,2015,11,0,0,0,0,0,1,0,0
0,3,1.5443745189344384,1,4.774811689624672,2015,11,0,0,0,0,0,1,1,0
0,3,-0.35826899172370946,1,2.561250216375334,2015,11,0,0,0,0,0,1,1,0
0,12,-0.35826899172370946,1,6.241248081947048,2015,11,0,0,0,0,0,1,0,0
0,14,1.5443745189344384,1,6.761720905979351,2016,7,6,1,0,0,0,1,0,0
0,14,1.5443745189344384,0,7.619655516624252,2017,11,0,0,1,0,0,1,0,0
0,13,-0.8339298693882464,1,6.110509009053811,2017,11,0,0,1,0,0,1,0,0
0,9,-0.35826899172370946,0,4.700116663297045,2017,11,0,0,1,0,0,1,0,1
0,2,1.5443745189344384,0,5.580408840686573,2016,2,6,0,0,0,1,0,1,0
0,1,-1.3095907470527834,0,1.355835153635182,2014,7,2,0,1,0,0,1,1,0
0,3,1.0687136412699014,1,3.758965061680624,2014,7,2,0,1,0,0,1,1,0
0,10,0.1173918859408275,0,3.2156706939192525,2014,7,2,0,1,0,0,1,1,0
0,4,0.1173918859408275,1,5.059501645839531,2016,1,5,1,0,0,0,0,1,0
2,10,1.0687136412699014,0,4.862444596018447,2016,9,3,0,1,1,0,0,1,0
2,9,0.5930527636053644,0,6.165312806697314,2017,12,4,0,0,0,0,1,0,1
0,16,-0.8339298693882464,0,6.908734799095638,2016,9,4,0,0,0,0,1,0,1
0,14,0.1173918859408275,2,5.629418059367339,2015,8,6,0,0,0,0,1,0,0
0,14,2.0200353965989755,2,7.133857648672844,2015,11,5,0,0,1,0,0,0,0
0,11,0.5930527636053644,2,4.718230978272105,2015,11,5,0,0,1,0,0,0,1
0,7,-0.35826899172370946,3,3.161585637640638,2017,5,3,1,0,0,0,0,0,0
0,7,-1.3095907470527834,3,1.0619483042965183,2017,5,3,1,0,0,0,0,0,0
0,4,-0.35826899172370946,1,4.163746239025659,2017,7,6,1,0,0,0,0,1,0
1,5,-1.3095907470527834,1,2.1774752819512013,2015,9,6,0,0,0,0,0,1,0
1,13,0.1173918859408275,2,5.142084520516454,2015,9,6,0,0,0,0,0,0,0
0,4,2.4956962742635125,0,4.156066620850098,2016,12,5,1,0,1,0,0,1,0
1,4,-0.35826899172370946,0,3.017493765335504,2015,10,4,0,0,1,0,0,1,0
1,3,-1.3095907470527834,0,2.1258479144939915,2015,10,4,0,0,1,0,0,1,0
0,4,1.0687136412699014,0,3.6858749450936377,2017,11,4,0,0,1,0,0,1,0
0,7,0.1173918859408275,0,5.240476366858187,2017,11,4,0,0,1,0,0,0,0
2,3,1.5443745189344384,3,1.9527438886338784,2015,11,0,0,0,0,1,0,1,0
2,8,-0.35826899172370946,1,4.598669099645732,2015,11,0,0,0,0,1,0,1,0
2,7,-0.8339298693882464,1,5.819322997759804,2015,11,0,0,0,0,1,0,0,0
1,4,-0.8339298693882464,0,2.298577071596507,2015,12,6,1,0,0,0,1,1,0
0,9,0.1173918859408275,1,4.506100949775808,2017,9,1,0,0,0,1,0,0,1
0,2,0.5930527636053644,1,4.289911345766076,2017,9,1,0,0,0,1,0,1,0
0,4,-0.35826899172370946,1,2.8065069404432417,2017,9,1,0,0,0,1,0,1,0
0,3,0.5930527636053644,3,2.4362414778067194,2017,4,0,0,0,0,0,0,1,0
0,10,-1.3095907470527834,1,4.3011419059334175,2017,4,0,0,0,0,0,0,1,0
3,10,0.5930527636053644,0,4.221711158142542,2015,11,6,1,0,1,0,0,1,0
3,11,-0.8339298693882464,0,6.3116985108534855,2015,11,6,1,0,1,0,0,0,1
3,7,-0.35826899172370946,0,2.551006451492524,2015,11,6,1,0,1,0,0,0,0
3,15,0.1173918859408275,0,8.443503593270366,2015,11,6,1,0,1,0,0,0,1
3,13,-0.8339298693882464,1,6.360894795172664,2015,11,6,1,0,1,0,0,0,0
0,14,-1.3095907470527834,2,5.260176669966839,2015,4,6,0,0,0,1,0,0,0
0,2,-1.3095907470527834,1,1.287578388180733,2015,4,6,0,0,0,1,0,1,0
0,3,1.0687136412699014,3,7.223123527618833,2015,9,6,0,0,0,1,0,1,0
0,10,0.1173918859408275,1,5.6882220365381455,2015,9,6,0,0,0,1,0,1,0
0,8,-0.8339298693882464,1,4.413622196263632,2017,9,3,1,0,0,1,0,1,0
0,7,0.5930527636053644,3,3.8168328184243974,2016,11,0,0,0,0,0,0,0,0
0,10,-0.35826899172370946,1,5.752851964889841,2016,11,0,0,0,0,0,0,1,0
0,3,0.1173918859408275,3,1.9927937349541638,2015,9,4,1,0,0,1,0,1,0
0,4,-1.3095907470527834,1,2.4406063908914204,2015,9,4,1,0,0,1,0,1,0
0,3,-1.3095907470527834,3,1.2438663679876125,2015,9,4,1,0,0,1,0,1,0
0,3,-0.8339298693882464,3,1.4502076868635432,2015,9,4,1,0,0,1,0,1,0
0,0,-0.35826899172370946,1,1.6759744362343447,2014,10,4,0,0,0,0,0,1,0
0,7,-0.35826899172370946,3,3.48969654024457,2014,10,4,0,0,0,0,0,0,0
0,1,-0.8339298693882464,1,1.7796868879937857,2014,10,4,0,0,0,0,0,1,0
0,3,-0.35826899172370946,3,1.0253244928982777,2014,10,4,0,0,0,0,0,1,0
0,0,0.1173918859408275,1,2.7770786275126333,2014,10,4,0,0,0,0,0,1,0
0,10,-0.8339298693882464,1,2.6118329433603873,2014,2,1,0,0,0,0,0,1,0
0,4,1.0687136412699014,0,5.230466699639862,2016,6,6,1,0,0,0,1,1,0
0,4,-0.8339298693882464,0,2.6361960973342264,2016,6,6,1,0,0,0,1,1,0
1,4,2.7335267130957805,0,5.250701512606374,2017,11,2,0,0,1,0,0,1,0
1,4,-1.3095907470527834,0,3.737431494696102,2017,11,2,0,0,1,0,0,1,0
1,7,-0.8339298693882464,0,4.426521874560433,2016,4,0,0,1,1,0,0,0,0
1,10,-0.8339298693882464,0,3.4663607075685685,2016,4,0,0,1,1,0,0,1,0
1,9,-0.35826899172370946,0,4.510529781833971,2016,4,0,0,1,1,0,0,0,1
1,2,-0.35826899172370946,0,3.6101067729485403,2016,6,3,0,0,0,1,0,1,0
1,12,1.5443745189344384,0,7.14508571880689,2016,6,3,0,0,0,1,0,0,0
0,10,0.5930527636053644,0,5.138441998583912,2014,9,0,0,0,0,0,1,1,0
0,10,-0.8339298693882464,0,3.7300213974451113,2014,9,0,0,0,0,0,1,1,0
0,6,-0.8339298693882464,1,1.4651055415441803,2017,5,0,0,0,0,1,0,1,0
0,14,0.1173918859408275,2,6.839756912810799,2017,5,0,0,0,0,1,0,0,0
0,13,0.5930527636053644,1,7.939130297050971,2017,5,0,0,0,0,1,0,0,0
3,10,-0.8339298693882464,1,1.752325399982648,2017,10,4,0,0,0,1,0,1,0
3,4,-1.3095907470527834,1,2.037577337581137,2017,10,4,0,0,0,1,0,1,0
3,2,-0.8339298693882464,1,1.6952485688472114,2017,10,4,0,0,0,1,0,1,0
3,7,0.1173918859408275,1,3.8052392552301315,2017,10,4,0,0,0,1,0,0,0
0,3,-0.8339298693882464,1,3.2085830353827687,2014,9,0,0,0,1,0,0,1,0
0,9,-0.35826899172370946,0,5.8805329864007,2014,9,0,0,0,1,0,0,0,1
0,11,2.0200353965989755,1,6.693739938494799,2014,8,1,0,0,0,0,1,0,1
0,7,-0.35826899172370946,0,4.459450531638685,2014,8,1,0,0,0,0,1,0,0
0,10,-0.35826899172370946,0,5.846178625614856,2014,8,1,1,0,0,1,0,1,0
3,8,0.5930527636053644,3,4.276249365519713,2015,5,6,0,1,0,0,0,1,0
3,2,-0.8339298693882464,1,3.631885732593816,2015,5,6,0,1,0,0,0,1,0
1,11,-0.8339298693882464,2,6.613368110867284,2016,5,1,0,1,1,0,0,0,1
1,3,-0.8339298693882464,3,2.5024190748726314,2015,3,3,0,0,0,0,0,1,0
1,7,-0.8339298693882464,3,1.7425692250372833,2015,3,3,0,0,0,0,0,0,0
1,8,0.5930527636053644,3,5.203896790928544,2015,3,3,0,0,0,0,0,1,0
1,10,-0.8339298693882464,1,4.117670387525597,2015,3,3,0,0,0,0,0,1,0
0,16,-1.3095907470527834,0,5.707077041605631,2017,8,5,0,0,0,0,1,0,1
0,4,0.1173918859408275,0,5.263518861005341,2017,8,5,0,0,0,0,1,1,0
0,11,2.0200353965989755,1,5.495626053150239,2017,8,5,0,0,0,0,1,0,1
0,10,-0.35826899172370946,0,3.865769620910684,2017,8,5,0,0,0,0,1,1,0
0,9,0.5930527636053644,0,5.170199863767594,2017,8,5,0,0,0,0,1,0,1
0,3,1.0687136412699014,1,4.6220666336478216,2017,8,5,0,0,0,0,1,1,0
3,4,2.4956962742635125,0,5.9132597328065915,2016,6,6,0,1,0,0,0,1,0
3,3,-1.3095907470527834,0,2.199444334074532,2016,6,6,0,1,0,0,0,1,0
3,10,0.1173918859408275,0,5.1477270079155355,2016,6,6,0,1,0,0,0,1,0
0,4,-0.35826899172370946,0,3.017493765335504,2016,12,3,0,1,0,1,0,1,0
0,3,0.1173918859408275,3,2.6456072604789913,2015,9,6,0,0,0,1,0,1,0
